distance_miles,latitude,longitude,elevation_m
243.0,54.062420707931985,10.728707690585605,39.23636420556155
243.99999999999997,54.04996475916639,10.717446191295789,49.505686382168776
245.0,54.04178786475996,10.702766375132043,23.06860969102751
246.0,54.035424176156425,10.698726123196964,17.442676623804147
247.0,54.022790225537584,10.700532340305875,40.29819934763142
248.0,54.01310266067906,10.697649110881072,39.731787770972254
249.0,54.00099693425512,10.705578987304069,35.48752748067008
250.0,53.991397929514534,10.6953662967268,30.929113379020343
251.00000000000003,53.979549806688325,10.700349170336132,21.64738034415048
252.0,53.97003841000904,10.697020842321383,9.236917202775574
253.0,53.96456447852355,10.685654960639157,15.46488793510554
253.99999999999997,53.95416389172076,10.681684952275871,44.0646748283106
255.0,53.94818164226132,10.677992494588777,43.718735098807095
256.0,53.93940758657757,10.69274403168238,33.25121588316605
257.0,53.9316908120034,10.704454411884678,18.39739242256301
258.0,53.93840159915904,10.71660453435476,15.708222417691946
259.0,53.95123287795513,10.723435433755277,31.705488046268854
260.0,53.948058126480404,10.742252195084097,22.267824005951905
261.0,53.937737756185285,10.750765612816298,23.721928361109367
262.0,53.9390352589948,10.771431818042345,21.821731619541872
263.0,53.9320833749163,10.791847841392473,21.02284791720163
264.0,53.92242907490247,10.801432107939364,37.38216319504696
265.0,53.91351681759681,10.801184298414519,15.266564671371532
266.0,53.9041306002761,10.794092509545205,9.45060013925762
267.0,53.90302233094318,10.774770988514891,9.52993869700965
268.0,53.89417254592701,10.766584582995947,0.9641551236555196
269.0,53.88128883932591,10.765054357346754,24.34919034700796
270.0,53.8698907014449,10.768002878604511,12.509455682502207
271.0,53.861913142537404,10.768712512098382,16.955928814542695
272.0,53.85048896161929,10.756170672658115,18.083392159129556
273.0,53.846756523913584,10.741067052025832,13.06064245718483
274.0,53.84122633732965,10.724912176063485,7.041968796719852
275.0,53.8341963643869,10.72600142093649,12.59178936072387
276.0,53.8275175888858,10.741684287616529,13.86009850762858
277.0,53.81468894522157,10.748406676154064,24.212874224838487
278.0,53.804675832225534,10.738678595366808,12.123232158897975
279.0,53.79559821187933,10.725581966344404,18.28730078559323
280.0,53.79171502423346,10.70443428289616,25.064286313420023
281.0,53.78783543925197,10.686332739159049,19.956658946405145
282.0,53.78400333688855,10.66418651647475,15.70972784722032
283.0,53.77994722902178,10.641923924164931,16.052569739084067
284.0,53.769450828829655,10.638253646369936,3.4484365835284065
285.0,53.75583031659735,10.644937232007194,4.791894660920139
286.0,53.74205350455825,10.64987985906425,7.365473801559208
287.0,53.730537500262436,10.648794120844178,15.408812923150622
288.0,53.73574471296053,10.668434146685895,41.58791753300239
289.0,53.73119245105765,10.686146904053393,69.03639011644624
290.0,53.73120506560311,10.704933161445828,47.34402572774834
291.0,53.73305943051504,10.728316998352255,34.91303400448986
292.0,53.73320942341911,10.74878117335294,5.556761390947645
293.0,53.720679995022394,10.74132150400339,37.2290850656402
294.0,53.710016293530494,10.744887227058076,40.0985162805635
295.0,53.69981542455835,10.759501663956275,9.409276325056119
296.0,53.69302895950199,10.778760841855151,1.6029690236966425
297.0,53.68557398360483,10.763739557874489,29.335818135861977
298.0,53.67442207496882,10.753258609975546,27.281001417712698
299.0,53.66343609749695,10.741802102415512,43.014412516773945
300.0,53.65082956463312,10.732546512982447,46.239735026887494
301.0,53.63827401519846,10.72927141820125,60.29672381000276
302.0,53.63591280938332,10.712189549818138,59.44181403340318
303.0,53.63532196953251,10.693987729840183,48.96223868271907
304.0,53.628587778657675,10.703100179855817,15.252579546815841
305.0,53.619866058872866,10.710340835482556,25.878108958303205
306.0,53.611339463321336,10.70745028754098,24.616315641992227
307.0,53.601689423374076,10.711707507538682,29.067791695538176
308.0,53.58906259801429,10.713917736424698,36.65623572755823
309.0,53.57737359399505,10.723555345952962,26.048059537446807
310.0,53.5690171821704,10.726028810028824,25.993047032711733
311.0,53.56273742287838,10.737964085690738,36.47708255604439
312.0,53.556478201930155,10.733862658229576,29.886029457410434
313.0,53.55017899988897,10.719606494088392,47.176084450899346
314.0,53.54363597528917,10.703755099109827,44.07608717250452
315.0,53.5394366580561,10.681499467921666,22.93346390226994
316.0,53.547373982141174,10.66684724391121,36.03379069835213
317.0,53.539781141282006,10.65309051787937,39.82109312500623
318.0,53.534807484485476,10.630801027789637,29.8920074185548
319.0,53.53481109599514,10.609812473767091,38.680602082631616
320.0,53.54428057384111,10.604720270377978,32.58650510684918
321.0,53.554316937595424,10.59308036020125,42.26269817086011
322.0,53.564835500202676,10.57941046481976,57.679040495455666
323.0,53.57476135472177,10.570262906350845,62.98894082992944
324.0,53.57283088495859,10.547795488128516,54.33366265783135
325.0,53.56990498156236,10.531127927570788,45.40620443101278
326.0,53.57778400945477,10.514352340391763,47.64117308969076
327.0,53.58438770668749,10.502007886605172,64.69323549513283
328.0,53.578397861011375,10.482806097258273,49.01128720576811
329.0,53.57514035459909,10.466341860308164,51.77484049880171
330.0,53.57737088470564,10.443094106784658,40.20940062546552
331.0,53.580105509479154,10.42621554361548,36.958162336908615
332.0,53.58365467879684,10.405583935785412,31.962932172101006
333.0,53.57873720343976,10.390628061864161,30.97054704643143
334.00000000000006,53.57328483671345,10.371247068064125,37.38196025270416
335.0,53.57007407421485,10.352942812144555,34.43782058920225
336.0,53.56196297562396,10.337506645654807,33.539947352786996
